document_title,version,live_page_url,source_path,duplicates,reviewer,audited,accurate,complete,notes
Export CyberArk Data via SCIM,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/configuration-details/scim-cyberark-export,docs/identitymanager/current/integration-guide/connectors/configuration-details/scim-cyberark-export.md,7.0,,,,,
Provision Salesforce Users' Profiles via SCIM,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/configuration-details/scim-salesforce-provisioning-entitlements,docs/identitymanager/current/integration-guide/connectors/configuration-details/scim-salesforce-provisioning-entitlements.md,7.0,,,,,
For Microsoft Entra ID,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/configuration-details/setup-incremental-sync/entra-ID,docs/identitymanager/current/integration-guide/connectors/configuration-details/setup-incremental-sync/entra-ID.md,7.0,,,,,
Set Up Incremental Synchronization,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/configuration-details/setup-incremental-sync,docs/identitymanager/current/integration-guide/connectors/configuration-details/setup-incremental-sync/index.md,7.0,,,,,
Set up SharePoint's Export and Synchronization,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/configuration-details/sharepoint-export,docs/identitymanager/current/integration-guide/connectors/configuration-details/sharepoint-export.md,7.0,,,,,
Write a PowerShell Script for Provisioning,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/configuration-details/write-fulfill-powershell-script,docs/identitymanager/current/integration-guide/connectors/configuration-details/write-fulfill-powershell-script.md,7.0,,,,,
Write a Robot Framework Script,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/configuration-details/write-fulfill-robotframework-script,docs/identitymanager/current/integration-guide/connectors/configuration-details/write-fulfill-robotframework-script.md,7.0,,,,,
Write a PowerShell Script for Synchronization,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/configuration-details/write-sync-powershell-script,docs/identitymanager/current/integration-guide/connectors/configuration-details/write-sync-powershell-script.md,7.0,,,,,
Write a Template for a Ticket Connector,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/configuration-details/write-ticket-template,docs/identitymanager/current/integration-guide/connectors/configuration-details/write-ticket-template.md,7.0,,,,,
References: Format for the EntityPropertyMapping,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/entitypropertymapping-format,docs/identitymanager/current/integration-guide/connectors/entitypropertymapping-format.md,7.0,,,,,
Connectors,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors,docs/identitymanager/current/integration-guide/connectors/index.md,7.0,,,,,
Active Directory,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/activedirectory,docs/identitymanager/current/integration-guide/connectors/references-connectors/activedirectory.md,7.0,,,,,
Azure,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/azure,docs/identitymanager/current/integration-guide/connectors/references-connectors/azure.md,7.0,,,,,
CSV,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/csv,docs/identitymanager/current/integration-guide/connectors/references-connectors/csv.md,7.0,,,,,
EasyVista,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/easyvista,docs/identitymanager/current/integration-guide/connectors/references-connectors/easyvista.md,7.0,,,,,
EasyVista Ticket,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/easyvistaticket,docs/identitymanager/current/integration-guide/connectors/references-connectors/easyvistaticket.md,7.0,,,,,
Microsoft Excel,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/excel,docs/identitymanager/current/integration-guide/connectors/references-connectors/excel.md,7.0,,,,,
Google Workspace,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/googleworkspace,docs/identitymanager/current/integration-guide/connectors/references-connectors/googleworkspace.md,,,,,,
Home Folder,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/homefolder,docs/identitymanager/current/integration-guide/connectors/references-connectors/homefolder.md,7.0,,,,,
References: Connectors,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors,docs/identitymanager/current/integration-guide/connectors/references-connectors/index.md,7.0,,,,,
Internal Resources,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/internalresources,docs/identitymanager/current/integration-guide/connectors/references-connectors/internalresources.md,7.0,,,,,
InternalWorkflow,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/internalworkflow,docs/identitymanager/current/integration-guide/connectors/references-connectors/internalworkflow.md,7.0,,,,,
JSON,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/json,docs/identitymanager/current/integration-guide/connectors/references-connectors/json.md,7.0,,,,,
LDAP,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/ldap,docs/identitymanager/current/integration-guide/connectors/references-connectors/ldap.md,7.0,,,,,
LDIF,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/ldif,docs/identitymanager/current/integration-guide/connectors/references-connectors/ldif.md,7.0,,,,,
Microsoft Entra ID,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/microsoftentraid,docs/identitymanager/current/integration-guide/connectors/references-connectors/microsoftentraid.md,7.0,,,,,
Microsoft Exchange,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/microsoftexchange,docs/identitymanager/current/integration-guide/connectors/references-connectors/microsoftexchange.md,7.0,,,,,
NIM Profile,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/nimprofile,docs/identitymanager/current/integration-guide/connectors/references-connectors/nimprofile.md,,,,,,
OData,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/odata,docs/identitymanager/current/integration-guide/connectors/references-connectors/odata.md,,,,,,
Okta,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/okta,docs/identitymanager/current/integration-guide/connectors/references-connectors/okta.md,,,,,,
OpenLDAP,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/openldap,docs/identitymanager/current/integration-guide/connectors/references-connectors/openldap.md,,,,,,
PowerShellProv,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/powershellprov,docs/identitymanager/current/integration-guide/connectors/references-connectors/powershellprov.md,,,,,,
PowerShellSync,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/powershellsync,docs/identitymanager/current/integration-guide/connectors/references-connectors/powershellsync.md,,,,,,
RACF,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/racf,docs/identitymanager/current/integration-guide/connectors/references-connectors/racf.md,,,,,,
Robot Framework,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/robotframework,docs/identitymanager/current/integration-guide/connectors/references-connectors/robotframework.md,,,,,,
SAP ERP 6.0 and SAP S4/HANA,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/saperp6,docs/identitymanager/current/integration-guide/connectors/references-connectors/saperp6.md,,,,,,
SAP Netweaver,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/sapnetweaver,docs/identitymanager/current/integration-guide/connectors/references-connectors/sapnetweaver.md,,,,,,
SCIM,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/scim,docs/identitymanager/current/integration-guide/connectors/references-connectors/scim.md,,,,,,
ServiceNow,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/servicenowentitymanagement,docs/identitymanager/current/integration-guide/connectors/references-connectors/servicenowentitymanagement.md,,,,,,
ServiceNowTicket,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/servicenowticket,docs/identitymanager/current/integration-guide/connectors/references-connectors/servicenowticket.md,,,,,,
SharedFolders,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/sharedfolder,docs/identitymanager/current/integration-guide/connectors/references-connectors/sharedfolder.md,7.0,,,,,
SharePoint,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/sharepoint,docs/identitymanager/current/integration-guide/connectors/references-connectors/sharepoint.md,,,,,,
Sql,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/connectors/references-connectors/sql,docs/identitymanager/current/integration-guide/connectors/references-connectors/sql.md,,,,,,
