document_title,version,live_page_url,source_path,duplicates,reviewer,audited,accurate,complete,notes
Scheduled Tasks Page,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/configuration/servicenodes/scheduledtasks,docs/privilegesecure/25.12/admin/configuration/servicenodes/scheduledtasks.md,,,,,,
Service Nodes Page,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/configuration/servicenodes/servicenodes,docs/privilegesecure/25.12/admin/configuration/servicenodes/servicenodes/servicenodes.md,,,,,,
SIEM Server Page,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/configuration/siempages/siemserver,docs/privilegesecure/25.12/admin/configuration/siempages/siemserver.md,,,,,,
SIEM Templates Page,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/configuration/siempages/siemtemplates,docs/privilegesecure/25.12/admin/configuration/siempages/siemtemplates.md,,,,,,
Action Service Settings Page,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/configuration/systemsettingspages/actionservicesettings,docs/privilegesecure/25.12/admin/configuration/systemsettingspages/actionservicesettings.md,,,,,,
Database Page,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/configuration/systemsettingspages/database,docs/privilegesecure/25.12/admin/configuration/systemsettingspages/database.md,,,,,,
Email Configuration Page,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/configuration/systemsettingspages/emailconfiguration,docs/privilegesecure/25.12/admin/configuration/systemsettingspages/emailconfiguration.md,,,,,,
Global Settings Page,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/configuration/systemsettingspages/globalsettings,docs/privilegesecure/25.12/admin/configuration/systemsettingspages/globalsettings.md,,,,,,
Local Account Password Options Page,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/configuration/systemsettingspages/localaccountpasswordoptions,docs/privilegesecure/25.12/admin/configuration/systemsettingspages/localaccountpasswordoptions.md,,,,,,
Password History Options Page,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/configuration/systemsettingspages/passwordhistoryoptions,docs/privilegesecure/25.12/admin/configuration/systemsettingspages/passwordhistoryoptions.md,,,,,,
Services Page,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/configuration/systemsettingspages/services,docs/privilegesecure/25.12/admin/configuration/systemsettingspages/services.md,,,,,,
Active Dashboard,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/dashboard/active,docs/privilegesecure/25.12/admin/dashboard/active/active.md,,,,,,
Lock Session,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/dashboard/active/locksession,docs/privilegesecure/25.12/admin/dashboard/active/locksession.md,,,,,,
Terminate Proxy Session Window,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/dashboard/active/terminateproxysession,docs/privilegesecure/25.12/admin/dashboard/active/terminateproxysession.md,,,,,,
Approvals Dashboard,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/dashboard/approvals,docs/privilegesecure/25.12/admin/dashboard/approvals.md,,,,,,
Credentials Dashboard,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/dashboard/credentials,docs/privilegesecure/25.12/admin/dashboard/credentials.md,,,,,,
Historical Dashboard,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/dashboard/historical,docs/privilegesecure/25.12/admin/dashboard/historical/historical.md,,,,,,
Resources Dashboard,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/dashboard/resources,docs/privilegesecure/25.12/admin/dashboard/resources.md,,,,,,
Scheduled Dashboard,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/dashboard/scheduled,docs/privilegesecure/25.12/admin/dashboard/scheduled.md,,,,,,
Users Dashboard,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/dashboard/users,docs/privilegesecure/25.12/admin/dashboard/users.md,,,,,,
Access Policy Page,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/interface/accesspolicy,docs/privilegesecure/25.12/admin/interface/accesspolicy/accesspolicy.md,,,,,,
Add Activity Token Complexity Policy,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/interface/accesspolicy/activitytokencomplex/activitytokencomplexity_1,docs/privilegesecure/25.12/admin/interface/accesspolicy/activitytokencomplex/activitytokencomplexity_1.md,,,,,,
Activity Token Complexity Page,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/interface/accesspolicy/activitytokencomplex/activitytokencomplexity,docs/privilegesecure/25.12/admin/interface/accesspolicy/activitytokencomplex/activitytokencomplexity.md,,,,,,
Add Access Policy,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/interface/accesspolicy/addaccesspolicy,docs/privilegesecure/25.12/admin/interface/accesspolicy/addaccesspolicy.md,,,,,,
Add Connection Profile,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/interface/accesspolicy/connectionprofiles/connectionprofile,docs/privilegesecure/25.12/admin/interface/accesspolicy/connectionprofiles/connectionprofile.md,,,,,,
Add Approval Workflow,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/interface/accesspolicy/connectionprofiles/connectionprofileapproval,docs/privilegesecure/25.12/admin/interface/accesspolicy/connectionprofiles/connectionprofileapproval.md,,,,,,
Connection Profiles Page,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/interface/accesspolicy/connectionprofiles,docs/privilegesecure/25.12/admin/interface/accesspolicy/connectionprofiles/connectionprofiles.md,,,,,,
Credential Based Access Policies,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/interface/accesspolicy/credentials,docs/privilegesecure/25.12/admin/interface/accesspolicy/credentials.md,,,,,,
Activities Tab for Resource Based Access Policies,25.12,https://docs.netwrix.com/docs/privilegesecure/25_12/admin/interface/accesspolicy/resourcebasedpolicyt/activities,docs/privilegesecure/25.12/admin/interface/accesspolicy/resourcebasedpolicyt/activities/activities.md,,,,,,
