document_title,version,live_page_url,source_path,duplicates,reviewer,audited,fixed,notes
Recent Events Tab,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/recentevents/overview,docs/threatprevention/8.0/admin/policies/configuration/recentevents/overview.md,,,,,
Data Protection,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/dataprotection,docs/threatprevention/8.0/admin/policies/dataprotection.md,7.5,,,,
Export Policies and Templates Window,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/exportpoliciestemplates,docs/threatprevention/8.0/admin/policies/exportpoliciestemplates.md,7.5,,,,
Policies Interface,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/overview,docs/threatprevention/8.0/admin/policies/overview.md,7.5,,,,
Tags Node,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/tags,docs/threatprevention/8.0/admin/tags.md,7.5,,,,
Actions Tab,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/templates/configuration/actions,docs/threatprevention/8.0/admin/templates/configuration/actions.md,7.5,,,,
Template Configuration,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/templates/configuration,docs/threatprevention/8.0/admin/templates/configuration/configuration.md,7.5,,,,
Event Type Tab,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/templates/configuration/eventtype,docs/threatprevention/8.0/admin/templates/configuration/eventtype.md,,,,,
General Tab,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/templates/configuration/general,docs/threatprevention/8.0/admin/templates/configuration/general.md,7.5,,,,
Use a Template to Create a Policy,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/templates/createpolicy,docs/threatprevention/8.0/admin/templates/createpolicy.md,7.5,,,,
Account Enablement Custom Script,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/templates/folder/actions/accountenablement,docs/threatprevention/8.0/admin/templates/folder/actions/accountenablement.md,7.5,,,,
Action Folder Templates,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/templates/folder/actions,docs/threatprevention/8.0/admin/templates/folder/actions/actions.md,7.5,,,,
Lock and/or Unlock Account Custom Script,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/templates/folder/actions/lockunlockaccount,docs/threatprevention/8.0/admin/templates/folder/actions/lockunlockaccount.md,7.5,,,,
Password Changes Custom Script,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/templates/folder/actions/passwordchanges,docs/threatprevention/8.0/admin/templates/folder/actions/passwordchanges.md,7.5,,,,
Password Never Expires Custom Script,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/templates/folder/actions/passwordneverexpires,docs/threatprevention/8.0/admin/templates/folder/actions/passwordneverexpires.md,7.5,,,,
Password Rejection Custom Script,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/templates/folder/actions/passwordrejection,docs/threatprevention/8.0/admin/templates/folder/actions/passwordrejection.md,7.5,,,,
Active Directory Templates,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/templates/folder/activedirectory,docs/threatprevention/8.0/admin/templates/folder/activedirectory.md,7.5,,,,
ADCS Templates,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/templates/folder/adcs,docs/threatprevention/8.0/admin/templates/folder/adcs.md,,,,,
Best Practices Templates,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/templates/folder/bestpractices,docs/threatprevention/8.0/admin/templates/folder/bestpractices.md,7.5,,,,
DNS Templates,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/templates/folder/dns,docs/threatprevention/8.0/admin/templates/folder/dns.md,7.5,,,,
Domain Persistence Templates,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/templates/folder/domainpersistence,docs/threatprevention/8.0/admin/templates/folder/domainpersistence.md,7.5,,,,
Exchange Templates,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/templates/folder/exchange,docs/threatprevention/8.0/admin/templates/folder/exchange.md,7.5,,,,
File System Templates,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/templates/folder/filesystem,docs/threatprevention/8.0/admin/templates/folder/filesystem.md,7.5,,,,
Group Policy Objects Templates,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/templates/folder/grouppolicyobjects,docs/threatprevention/8.0/admin/templates/folder/grouppolicyobjects.md,7.5,,,,
HIPAA Templates,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/templates/folder/hipaa,docs/threatprevention/8.0/admin/templates/folder/hipaa.md,7.5,,,,
LDAP Templates,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/templates/folder/ldap,docs/threatprevention/8.0/admin/templates/folder/ldap.md,7.5,,,,
LSASS Templates,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/templates/folder/lsass,docs/threatprevention/8.0/admin/templates/folder/lsass.md,7.5,,,,
