document_title,version,live_page_url,source_path,also_covers,reviewer,audited,fixed,corrections,notes
Specify Account or Group Window,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/outputs/accountexclusions/specifywindowsaccount,docs/activitymonitor/10.0/admin/outputs/accountexclusions/specifywindowsaccount.md,,,,,,
Additional Properties Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/outputs/additionalproperties,docs/activitymonitor/10.0/admin/outputs/additionalproperties.md,,,,,,
Add or Edit GID Window,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/outputs/gidexclusions/addeditgid,docs/activitymonitor/10.0/admin/outputs/gidexclusions/addeditgid.md,,,,,,
GID Exclusions Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/outputs/gidexclusions,docs/activitymonitor/10.0/admin/outputs/gidexclusions/gidexclusions.md,,,,,,
Log Files Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/outputs/logfiles,docs/activitymonitor/10.0/admin/outputs/logfiles.md,,,,,,
Objects Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/outputs/objects,docs/activitymonitor/10.0/admin/outputs/objects.md,,,,,,
Operations Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/outputs/operations,docs/activitymonitor/10.0/admin/outputs/operations/operations.md,,,,,,
Suppress Windows Explorer Activity,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/outputs/operations/suppress,docs/activitymonitor/10.0/admin/outputs/operations/suppress.md,,,,,,
Output Types,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/outputs/overview,docs/activitymonitor/10.0/admin/outputs/overview.md,,,,,,
Add or Edit Path Window,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/outputs/pathfiltering/addeditpath,docs/activitymonitor/10.0/admin/outputs/pathfiltering/addeditpath.md,,,,,,
Path Filtering Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/outputs/pathfiltering,docs/activitymonitor/10.0/admin/outputs/pathfiltering/pathfiltering.md,,,,,,
Add or Edit Process Window,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/outputs/processexclusions/addeditprocess,docs/activitymonitor/10.0/admin/outputs/processexclusions/addeditprocess.md,,,,,,
Process Exclusions Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/outputs/processexclusions,docs/activitymonitor/10.0/admin/outputs/processexclusions/processexclusions.md,,,,,,
Protocols Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/outputs/protocols,docs/activitymonitor/10.0/admin/outputs/protocols.md,,,,,,
Message Template Window,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/outputs/syslog/messagetemplate,docs/activitymonitor/10.0/admin/outputs/syslog/messagetemplate.md,,,,,,
Syslog Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/outputs/syslog,docs/activitymonitor/10.0/admin/outputs/syslog/syslog.md,,,,,,
Threat Manager Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/outputs/threatmanager,docs/activitymonitor/10.0/admin/outputs/threatmanager.md,,,,,,
Administration,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/overview,docs/activitymonitor/10.0/admin/overview.md,,,,,,
Active Directory Search Results,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/search/activedirectory/activedirectory_1,docs/activitymonitor/10.0/admin/search/activedirectory/activedirectory_1.md,,,,,,
Active Directory Search Query,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/search/activedirectory,docs/activitymonitor/10.0/admin/search/activedirectory/activedirectory.md,,,,,,
Microsoft Entra ID Search Results,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/search/entraid/entraid_1,docs/activitymonitor/10.0/admin/search/entraid/entraid_1.md,,,,,,
Microsoft Entra ID Search Query,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/search/entraid,docs/activitymonitor/10.0/admin/search/entraid/entraid.md,,,,,,
Exchange Online Search Results,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/search/exchangeonline/exchangeonline_1,docs/activitymonitor/10.0/admin/search/exchangeonline/exchangeonline_1.md,,,,,,
