document_title,version,live_page_url,source_path,duplicates,reviewer,audited,accurate,complete,notes
Installation Overview,10.6,https://docs.netwrix.com/docs/auditor/10_6/accessreviews/installation/overview,docs/auditor/10.6/accessreviews/installation/overview.md,,,,,,
Secure Console Access,10.6,https://docs.netwrix.com/docs/auditor/10_6/accessreviews/installation/secure,docs/auditor/10.6/accessreviews/installation/secure.md,,,,,,
Upgrade Procedure,10.6,https://docs.netwrix.com/docs/auditor/10_6/accessreviews/installation/upgrade,docs/auditor/10.6/accessreviews/installation/upgrade.md,,,,,,
Perform an Access Review,10.6,https://docs.netwrix.com/docs/auditor/10_6/accessreviews/owneroverview/pendingreviews/access,docs/auditor/10.6/accessreviews/owneroverview/pendingreviews/access.md,,,,,,
Group Membership Window,10.6,https://docs.netwrix.com/docs/auditor/10_6/accessreviews/owneroverview/pendingreviews/groupmembership,docs/auditor/10.6/accessreviews/owneroverview/pendingreviews/groupmembership.md,,,,,,
Perform a Membership Review,10.6,https://docs.netwrix.com/docs/auditor/10_6/accessreviews/owneroverview/pendingreviews/membership,docs/auditor/10.6/accessreviews/owneroverview/pendingreviews/membership.md,,,,,,
Pending Reviews,10.6,https://docs.netwrix.com/docs/auditor/10_6/accessreviews/owneroverview/pendingreviews,docs/auditor/10.6/accessreviews/owneroverview/pendingreviews/pendingreviews.md,,,,,,
Review History Page,10.6,https://docs.netwrix.com/docs/auditor/10_6/accessreviews/owneroverview/reviewhistory,docs/auditor/10.6/accessreviews/owneroverview/reviewhistory.md,,,,,,
Confirm Ownership Wizard,10.6,https://docs.netwrix.com/docs/auditor/10_6/accessreviews/resourceowners/confirmation/confirm,docs/auditor/10.6/accessreviews/resourceowners/confirmation/confirm.md,,,,,,
Ownership Confirmation,10.6,https://docs.netwrix.com/docs/auditor/10_6/accessreviews/resourceowners/confirmation,docs/auditor/10.6/accessreviews/resourceowners/confirmation/confirmation.md,,,,,,
Add New Resource Wizard,10.6,https://docs.netwrix.com/docs/auditor/10_6/accessreviews/resourceowners/interface/add,docs/auditor/10.6/accessreviews/resourceowners/interface/add.md,,,,,,
Add Owner Window,10.6,https://docs.netwrix.com/docs/auditor/10_6/accessreviews/resourceowners/interface/addowner,docs/auditor/10.6/accessreviews/resourceowners/interface/addowner.md,,,,,,
Confirm Removal Window,10.6,https://docs.netwrix.com/docs/auditor/10_6/accessreviews/resourceowners/interface/confirmremoval,docs/auditor/10.6/accessreviews/resourceowners/interface/confirmremoval.md,,,,,,
Resource Owners Interface,10.6,https://docs.netwrix.com/docs/auditor/10_6/accessreviews/resourceowners/interface,docs/auditor/10.6/accessreviews/resourceowners/interface/interface.md,,,,,,
Update Resource Wizard,10.6,https://docs.netwrix.com/docs/auditor/10_6/accessreviews/resourceowners/interface/update,docs/auditor/10.6/accessreviews/resourceowners/interface/update.md,,,,,,
Resource Owners Overview,10.6,https://docs.netwrix.com/docs/auditor/10_6/accessreviews/resourceowners/overview,docs/auditor/10.6/accessreviews/resourceowners/overview.md,,,,,,
Account Lockout Examiner,10.6,https://docs.netwrix.com/docs/auditor/10_6/accountlockoutexaminer/overview,docs/auditor/10.6/accountlockoutexaminer/overview.md,,,,,,
Examining Lockouts,10.6,https://docs.netwrix.com/docs/auditor/10_6/accountlockoutexaminer/usage,docs/auditor/10.6/accountlockoutexaminer/usage.md,,,,,,
Work with Collected Data,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/alienvaultusm/collecteddata,docs/auditor/10.6/addon/alienvaultusm/collecteddata.md,,,,,,
Choose Appropriate Execution Scenario,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/alienvaultusm/deployment,docs/auditor/10.6/addon/alienvaultusm/deployment.md,,,,,,
Integration Event Log Fields,10.6,https://docs.netwrix.com/docs/auditor/10_6/addon/alienvaultusm/integrationeventlog,docs/auditor/10.6/addon/alienvaultusm/integrationeventlog.md,,,,,,
