document_title,version,live_page_url,source_path,also_covers,reviewer,audited,fixed,corrections,notes
Managing databases,9.2,https://docs.netwrix.com/docs/passwordsecure/9_2/configuration/servermanager/managingdatabases/managing_databases,docs/passwordsecure/9.2/configuration/servermanager/managingdatabases/managing_databases.md,,,,,,
Changes in the Server Manager,9.2,https://docs.netwrix.com/docs/passwordsecure/9_2/configuration/servermanager/msp/changesintheadminclient/changes_in_the_adminclient,docs/passwordsecure/9.2/configuration/servermanager/msp/changesintheadminclient/changes_in_the_adminclient.md,,,,,,
Cost overview module,9.2,https://docs.netwrix.com/docs/passwordsecure/9_2/configuration/servermanager/msp/changesintheadminclient/cost_overview_module,docs/passwordsecure/9.2/configuration/servermanager/msp/changesintheadminclient/cost_overview_module.md,,,,,,
Customers module,9.2,https://docs.netwrix.com/docs/passwordsecure/9_2/configuration/servermanager/msp/changesintheadminclient/customers_module,docs/passwordsecure/9.2/configuration/servermanager/msp/changesintheadminclient/customers_module.md,,,,,,
MSP,9.2,https://docs.netwrix.com/docs/passwordsecure/9_2/configuration/servermanager/msp,docs/passwordsecure/9.2/configuration/servermanager/msp/msp.md,Covered by 9.3 — see docs/passwordsecure/9.3/configuration/servermanager/msp/msp.md,,,,,
Operation and setup,9.2,https://docs.netwrix.com/docs/passwordsecure/9_2/configuration/servermanager/operation_and_setup_admin_client,docs/passwordsecure/9.2/configuration/servermanager/operation_and_setup_admin_client.md,,,,,,
Server Manager,9.2,https://docs.netwrix.com/docs/passwordsecure/9_2/configuration/servermanager/server_manager,docs/passwordsecure/9.2/configuration/servermanager/server_manager.md,,,,,,
Settlement right key,9.2,https://docs.netwrix.com/docs/passwordsecure/9_2/configuration/servermanager/settlement_right_key,docs/passwordsecure/9.2/configuration/servermanager/settlement_right_key.md,,,,,,
Setup wizard,9.2,https://docs.netwrix.com/docs/passwordsecure/9_2/configuration/servermanager/setup_wizard,docs/passwordsecure/9.2/configuration/servermanager/setup_wizard.md,,,,,,
Authorization and protection mechanisms,9.2,https://docs.netwrix.com/docs/passwordsecure/9_2/configuration/webapplication/authorization_and_protection_mechanisms,docs/passwordsecure/9.2/configuration/webapplication/authorization_and_protection_mechanisms.md,,,,,,
Application,9.2,https://docs.netwrix.com/docs/passwordsecure/9_2/configuration/webapplication/functionalscope/application,docs/passwordsecure/9.2/configuration/webapplication/functionalscope/application.md,Covered by current — see docs/passwordsecure/current/configuration/webapplication/functionalscope/application.md,,,,,
Documents,9.2,https://docs.netwrix.com/docs/passwordsecure/9_2/configuration/webapplication/functionalscope/documents_web_application,docs/passwordsecure/9.2/configuration/webapplication/functionalscope/documents_web_application.md,Covered by current — see docs/passwordsecure/current/configuration/webapplication/functionalscope/documents_web_application.md,,,,,
