document_title,version,live_page_url,source_path,also_covers,reviewer,audited,fixed,corrections,notes
Reviewing SharePoint Dashboard,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/introduction/manage/introduction/reviewdashboard,docs/dataclassification/5.7/contentconfigurationoverview/introduction/manage/introduction/reviewdashboard.md,,,,,,
Setting advanced configuration,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/introduction/manage/introduction/settingadvancedconfiguration,docs/dataclassification/5.7/contentconfigurationoverview/introduction/manage/introduction/settingadvancedconfiguration.md,,,,,,
Configuring defaults,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/introduction/manage/introduction/spodefaults,docs/dataclassification/5.7/contentconfigurationoverview/introduction/manage/introduction/spodefaults.md,,,,,,
Configuring subsite and list processing,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/introduction/manage/introduction/sposubsiteandlistprocessing,docs/dataclassification/5.7/contentconfigurationoverview/introduction/manage/introduction/sposubsiteandlistprocessing.md,,,,,,
Configuring Tagging,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/introduction/manage/introduction/spotagging,docs/dataclassification/5.7/contentconfigurationoverview/introduction/manage/introduction/spotagging.md,,,,,,
Working with SharePoint templates,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/introduction/manage/introduction/workwithtemplates,docs/dataclassification/5.7/contentconfigurationoverview/introduction/manage/introduction/workwithtemplates.md,,,,,,
Manage Sources and Control Data Processing,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/introduction/manage,docs/dataclassification/5.7/contentconfigurationoverview/introduction/manage/manage.md,,,,,,
Box,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/introduction/manage/managebox,docs/dataclassification/5.7/contentconfigurationoverview/introduction/manage/managebox.md,,,,,,
Database,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/introduction/manage/managedatabase,docs/dataclassification/5.7/contentconfigurationoverview/introduction/manage/managedatabase.md,,,,,,
Dropbox,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/introduction/manage/managedropbox,docs/dataclassification/5.7/contentconfigurationoverview/introduction/manage/managedropbox.md,,,,,,
Manage File System,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/introduction/manage/managefilesystem,docs/dataclassification/5.7/contentconfigurationoverview/introduction/manage/managefilesystem.md,,,,,,
Google Drive,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/introduction/manage/managegoogledrive,docs/dataclassification/5.7/contentconfigurationoverview/introduction/manage/managegoogledrive.md,,,,,,
Configure the Product to Crawl an Entire SharePoint Online Tenancy,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/introduction/manage/spotenancy,docs/dataclassification/5.7/contentconfigurationoverview/introduction/manage/spotenancy.md,,,,,,
Narrow Data Collection Scope,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/introduction/narrowdatacollectionsource,docs/dataclassification/5.7/contentconfigurationoverview/introduction/narrowdatacollectionsource.md,,,,,,
Dynamic Source Groups — Exchange,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/introduction/sourcegroups/exchange,docs/dataclassification/5.7/contentconfigurationoverview/introduction/sourcegroups/exchange.md,,,,,,
Dynamic Source Groups — File Servers,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/introduction/sourcegroups/file,docs/dataclassification/5.7/contentconfigurationoverview/introduction/sourcegroups/file.md,,,,,,
Dynamic Source Groups — Google Drive Organization,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/introduction/sourcegroups/googledrive,docs/dataclassification/5.7/contentconfigurationoverview/introduction/sourcegroups/googledrive.md,,,,,,
Dynamic Source Groups — SharePoint Online,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/introduction/sourcegroups/sharepoint,docs/dataclassification/5.7/contentconfigurationoverview/introduction/sourcegroups/sharepoint.md,,,,,,
Use Tagging,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/introduction/tagging,docs/dataclassification/5.7/contentconfigurationoverview/introduction/tagging.md,,,,,,
View Results,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/introduction/viewcontent,docs/dataclassification/5.7/contentconfigurationoverview/introduction/viewcontent.md,,,,,,
Add a Taxonomy,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/add,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/add.md,,,,,,
Additional Configuration,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/additionalconfiguration,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/additionalconfiguration.md,,,,,,
Built-in Taxonomies Overview,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/builtintaxonomies,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/builtintaxonomies.md,,,,,,
Calculations,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/calculations,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/calculations.md,,,,,,
Classifications,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/classifications,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/classifications.md,,,,,,
Add a Clue,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/clues/addclue,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/clues/addclue.md,,,,,,
Classification Rules (Clues),5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/clues,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/clues/clues.md,,,,,,
Types of Clues,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/clues/cluestypes,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/clues/cluestypes.md,,,,,,
Export Search Results,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/clues/exportsearchresults,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/clues/exportsearchresults.md,,,,,,
Bulk Edit,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/clues/manageclues/bulkedit,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/clues/manageclues/bulkedit.md,,,,,,
Bulk Import,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/clues/manageclues/bulkimport,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/clues/manageclues/bulkimport.md,,,,,,
Manage Clues,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/clues/manageclues,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/clues/manageclues/manageclues.md,,,,,,
Search Documents by Clue,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/clues/search,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/clues/search.md,,,,,,
Create a Taxonomy,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/create,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/create.md,,,,,,
Enable Write Classifications,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/enablewriteclassifications,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/enablewriteclassifications.md,,,,,,
Import a Taxonomy,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/import,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/import.md,,,,,,
Taxonomies,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/introduction,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/introduction.md,,,,,,
Language Support,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/languages/intro_languages,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/languages/intro_languages.md,,,,,,
Languages for Clue,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/languages/languagesforclue,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/languages/languagesforclue.md,,,,,,
Language Support,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/languages/languagesupport,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/languages/languagesupport.md,,,,,,
Manage Taxonomies,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/managetaxonomies/manage,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/managetaxonomies/manage.md,,,,,,
Multi-User Environments,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/managetaxonomies/multiuserenvironments,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/managetaxonomies/multiuserenvironments.md,,,,,,
Related,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/related,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/related.md,,,,,,
Search and Filter Taxonomies,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/searchandfiltertaxonomies,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/searchandfiltertaxonomies.md,,,,,,
Search Index,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/searchindex,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/searchindex.md,,,,,,
Global Settings,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/settings/globalsettings,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/settings/globalsettings.md,,,,,,
Taxonomy Settings,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/settings,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/settings/settings.md,,,,,,
Taxonomy Settings Panel,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/settings/settingspanel,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/settings/settingspanel.md,,,,,,
Term Settings,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/settings/termsettings,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/settings/termsettings.md,,,,,,
Suggestions,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/suggestions,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/suggestions.md,,,,,,
Working Set,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/taxonomies/workingset,docs/dataclassification/5.7/contentconfigurationoverview/taxonomies/workingset.md,,,,,,
Workflow Actions,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/actions,docs/dataclassification/5.7/contentconfigurationoverview/workflows/actions/actions.md,,,,,,
Available Actions,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/actions/availableactions,docs/dataclassification/5.7/contentconfigurationoverview/workflows/actions/availableactions/availableactions.md,,,,,,
Apply Additional Classification,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/actions/availableactions/classification,docs/dataclassification/5.7/contentconfigurationoverview/workflows/actions/availableactions/classification.md,,,,,,
Advanced Actions for Content Server,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/actions/availableactions/contentserver,docs/dataclassification/5.7/contentconfigurationoverview/workflows/actions/availableactions/contentserver.md,,,,,,
Configure a Workflow using Advanced dialog,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/actions/availableactions/createworkflow,docs/dataclassification/5.7/contentconfigurationoverview/workflows/actions/availableactions/createworkflow.md,,,,,,
Email Alert,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/actions/availableactions/emailalert,docs/dataclassification/5.7/contentconfigurationoverview/workflows/actions/availableactions/emailalert/emailalert.md,,,,,,
Modify Email Alert action settings,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/actions/availableactions/emailalert/modifyemailalertaction,docs/dataclassification/5.7/contentconfigurationoverview/workflows/actions/availableactions/emailalert/modifyemailalertaction.md,,,,,,
Advanced Actions for Exchange,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/actions/availableactions/exchange,docs/dataclassification/5.7/contentconfigurationoverview/workflows/actions/availableactions/exchange.md,,,,,,
Advanced Actions for File System,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/actions/availableactions/files,docs/dataclassification/5.7/contentconfigurationoverview/workflows/actions/availableactions/files/files.md,,,,,,
Modify MIP Label,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/actions/availableactions/files/modifymiplabels,docs/dataclassification/5.7/contentconfigurationoverview/workflows/actions/availableactions/files/modifymiplabels.md,,,,,,
Update Permissions,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/actions/availableactions/files/updatepermissions,docs/dataclassification/5.7/contentconfigurationoverview/workflows/actions/availableactions/files/updatepermissions.md,,,,,,
Migrate Document,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/actions/availableactions/migratedocument,docs/dataclassification/5.7/contentconfigurationoverview/workflows/actions/availableactions/migratedocument/migratedocument.md,,,,,,
Modify Migration action settings,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/actions/availableactions/migratedocument/migration,docs/dataclassification/5.7/contentconfigurationoverview/workflows/actions/availableactions/migratedocument/migration.md,,,,,,
Configure destinations for Migration action,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/actions/availableactions/migratedocument/migrationdestinations,docs/dataclassification/5.7/contentconfigurationoverview/workflows/actions/availableactions/migratedocument/migrationdestinations.md,,,,,,
Labels,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/actions/availableactions/sharepoint/labels,docs/dataclassification/5.7/contentconfigurationoverview/workflows/actions/availableactions/sharepoint/labels.md,,,,,,
Advanced Actions for SharePoint,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/actions/availableactions/sharepoint,docs/dataclassification/5.7/contentconfigurationoverview/workflows/actions/availableactions/sharepoint/sharepoint.md,,,,,,
SharePoint Content Type Hubs,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/actions/availableactions/sharepoint/spacontenthubs,docs/dataclassification/5.7/contentconfigurationoverview/workflows/actions/availableactions/sharepoint/spacontenthubs.md,,,,,,
Plugins for Additional Actions,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/actions/plugin,docs/dataclassification/5.7/contentconfigurationoverview/workflows/actions/plugin.md,,,,,,
Understanding MIP Labels,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/introduction,docs/dataclassification/5.7/contentconfigurationoverview/workflows/introduction.md,,,,,,
Create a Workflow using Add Workflow Wizard,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/manage/addworkflowwizard,docs/dataclassification/5.7/contentconfigurationoverview/workflows/manage/addworkflowwizard/addworkflowwizard.md,,,,,,
Step 1. Select Content Type,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/manage/addworkflowwizard/step1selectcontenttype,docs/dataclassification/5.7/contentconfigurationoverview/workflows/manage/addworkflowwizard/step1selectcontenttype.md,,,,,,
Step 2. Select Action,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/manage/addworkflowwizard/step2selectautomatedaction,docs/dataclassification/5.7/contentconfigurationoverview/workflows/manage/addworkflowwizard/step2selectautomatedaction.md,,,,,,
Step 3. Specify Conditions for Processing,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/manage/addworkflowwizard/step3specifyconditions,docs/dataclassification/5.7/contentconfigurationoverview/workflows/manage/addworkflowwizard/step3specifyconditions.md,,,,,,
Step 4. Enter Name and Review Settings,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/manage/addworkflowwizard/step4setnameandenable,docs/dataclassification/5.7/contentconfigurationoverview/workflows/manage/addworkflowwizard/step4setnameandenable.md,,,,,,
Delete Workflow,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/manage/delete,docs/dataclassification/5.7/contentconfigurationoverview/workflows/manage/delete.md,,,,,,
Edit Workflow settings,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/manage/editsettings,docs/dataclassification/5.7/contentconfigurationoverview/workflows/manage/editsettings.md,,,,,,
Managing Workflows,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/manage,docs/dataclassification/5.7/contentconfigurationoverview/workflows/manage/manage.md,,,,,,
Understanding Workflows,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/overview,docs/dataclassification/5.7/contentconfigurationoverview/workflows/overview.md,,,,,,
Workflow Operations Log,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/contentconfigurationoverview/workflows/runlog,docs/dataclassification/5.7/contentconfigurationoverview/workflows/runlog.md,,,,,,
Data Analysis,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/dataanalysisoverview,docs/dataclassification/5.7/dataanalysisoverview/dataanalysisoverview.md,,,,,,
Create Search Requests,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/dataanalysisoverview/dsar/crestesearchrequests,docs/dataclassification/5.7/dataanalysisoverview/dsar/crestesearchrequests.md,,,,,,
Data Subject Access Requests,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/dataanalysisoverview/dsar/overview,docs/dataclassification/5.7/dataanalysisoverview/dsar/overview.md,,,,,,
DSAR Roles,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/dataanalysisoverview/dsar/roles,docs/dataclassification/5.7/dataanalysisoverview/dsar/roles.md,,,,,,
Manage Search Requests,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/dataanalysisoverview/dsar/searches,docs/dataclassification/5.7/dataanalysisoverview/dsar/searches.md,,,,,,
DSAR Settings,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/dataanalysisoverview/dsar/settings,docs/dataclassification/5.7/dataanalysisoverview/dsar/settings.md,,,,,,
View Search Query Results,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/dataanalysisoverview/dsar/viewsearchresults,docs/dataclassification/5.7/dataanalysisoverview/dsar/viewsearchresults.md,,,,,,
Built-in Reports,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/dataanalysisoverview/reportingintroduction/builtinreportsreview/builtinreportsoverview,docs/dataclassification/5.7/dataanalysisoverview/reportingintroduction/builtinreportsreview/builtinreportsoverview.md,,,,,,
Built-in Reports,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/dataanalysisoverview/reportingintroduction/builtinreportsreview,docs/dataclassification/5.7/dataanalysisoverview/reportingintroduction/builtinreportsreview/builtinreportsreview.md,,,,,,
Classification Reports,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/dataanalysisoverview/reportingintroduction/builtinreportsreview/classificationreports,docs/dataclassification/5.7/dataanalysisoverview/reportingintroduction/builtinreportsreview/classificationreports.md,,,,,,
Clue Building Reports,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/dataanalysisoverview/reportingintroduction/builtinreportsreview/cluebuildingreports,docs/dataclassification/5.7/dataanalysisoverview/reportingintroduction/builtinreportsreview/cluebuildingreports.md,,,,,,
Document Reports,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/dataanalysisoverview/reportingintroduction/builtinreportsreview/documentreports,docs/dataclassification/5.7/dataanalysisoverview/reportingintroduction/builtinreportsreview/documentreports.md,,,,,,
System Reports,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/dataanalysisoverview/reportingintroduction/builtinreportsreview/systemreports,docs/dataclassification/5.7/dataanalysisoverview/reportingintroduction/builtinreportsreview/systemreports.md,,,,,,
Top Reports and Charts,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/dataanalysisoverview/reportingintroduction/builtinreportsreview/topreportscharts,docs/dataclassification/5.7/dataanalysisoverview/reportingintroduction/builtinreportsreview/topreportscharts.md,,,,,,
Reporting Capabilities,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/dataanalysisoverview/reportingintroduction/capabilities,docs/dataclassification/5.7/dataanalysisoverview/reportingintroduction/capabilities.md,,,,,,
Content Distribution Map,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/dataanalysisoverview/reportingintroduction/contentdistributionmap,docs/dataclassification/5.7/dataanalysisoverview/reportingintroduction/contentdistributionmap.md,,,,,,
Manage Reports,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/dataanalysisoverview/reportingintroduction/manage,docs/dataclassification/5.7/dataanalysisoverview/reportingintroduction/manage.md,,,,,,
Sensitive Documents Dashboard,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/dataanalysisoverview/reportingintroduction/overviewdashboard,docs/dataclassification/5.7/dataanalysisoverview/reportingintroduction/overviewdashboard.md,,,,,,
Queued and Custom Reports,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/dataanalysisoverview/reportingintroduction/queuedandcustomreports,docs/dataclassification/5.7/dataanalysisoverview/reportingintroduction/queuedandcustomreports.md,,,,,,
Reporting,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/dataanalysisoverview/reportingintroduction,docs/dataclassification/5.7/dataanalysisoverview/reportingintroduction/reportingintroduction.md,,,,,,
Manage Reports,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/dataanalysisoverview/reportingintroduction/reportsubscriptionsmanage,docs/dataclassification/5.7/dataanalysisoverview/reportingintroduction/reportsubscriptionsmanage.md,,,,,,
Report Subscriptions,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/dataanalysisoverview/reportingintroduction/reportsuscriptions,docs/dataclassification/5.7/dataanalysisoverview/reportingintroduction/reportsuscriptions.md,,,,,,
Review Reports and Browse Classified Documents,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/dataanalysisoverview/reportingintroduction/review,docs/dataclassification/5.7/dataanalysisoverview/reportingintroduction/review.md,,,,,,
Deployment Checklist,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/introduction/deployment/checklist,docs/dataclassification/5.7/introduction/deployment/checklist.md,,,,,,
Deployment Planning,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/introduction/deployment/overview,docs/dataclassification/5.7/introduction/deployment/overview.md,,,,,,
Scalability and Performance,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/introduction/deployment/scalabilityandperformance,docs/dataclassification/5.7/introduction/deployment/scalabilityandperformance.md,,,,,,
Select Processing Mode,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/introduction/initialconfiguration/modes,docs/dataclassification/5.7/introduction/initialconfiguration/modes.md,,,,,,
Initial Product Configuration,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/introduction/initialconfiguration/overview,docs/dataclassification/5.7/introduction/initialconfiguration/overview.md,,,,,,
Review Your Configuration,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/introduction/initialconfiguration/reviewconfig,docs/dataclassification/5.7/introduction/initialconfiguration/reviewconfig.md,,,,,,
Add Taxonomy,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/introduction/initialconfiguration/taxonomies,docs/dataclassification/5.7/introduction/initialconfiguration/taxonomies.md,,,,,,
Deployment,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/introduction,docs/dataclassification/5.7/introduction/introduction.md,,,,,,
Configure Box for Crawling,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/introduction/introduction/box,docs/dataclassification/5.7/introduction/introduction/box.md,,,,,,
Set Up MIP Integration,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/introduction/introduction/configureinfrastructure,docs/dataclassification/5.7/introduction/introduction/configureinfrastructure.md,,,,,,
Configure Dropbox for Crawling,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/introduction/introduction/dropbox,docs/dataclassification/5.7/introduction/introduction/dropbox.md,,,,,,
Create Entra ID app for Modern Authentication,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/introduction/introduction/exchange/azureappexchangeonlinemfa,docs/dataclassification/5.7/introduction/introduction/exchange/azureappexchangeonlinemfa.md,,,,,,
Configure Microsoft Exchange for Crawling and Classification,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/introduction/introduction/exchange,docs/dataclassification/5.7/introduction/introduction/exchange/exchange.md,,,,,,
Configure G Suite and Google Drive for Crawling,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/introduction/introduction/gdrive,docs/dataclassification/5.7/introduction/introduction/gdrive.md,,,,,,
Configure IT Infrastructure,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/introduction/introduction,docs/dataclassification/5.7/introduction/introduction/introduction.md,,,,,,
Configure NFS File Share for Crawling,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/introduction/introduction/nfsfs,docs/dataclassification/5.7/introduction/introduction/nfsfs.md,,,,,,
Accessing SharePoint Online Using Modern Authentication,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/introduction/introduction/spomodernauth,docs/dataclassification/5.7/introduction/introduction/spomodernauth.md,,,,,,
Accounts and Required Permissions,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/introduction/requirements/accountreqs,docs/dataclassification/5.7/introduction/requirements/accountreqs.md,,,,,,
Hardware Requirements,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/introduction/requirements/hardwarerequirements,docs/dataclassification/5.7/introduction/requirements/hardwarerequirements.md,,,,,,
Requirements to Install Netwrix Data Classification,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/introduction/requirements/overview,docs/dataclassification/5.7/introduction/requirements/overview.md,,,,,,
Software Requirements,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/introduction/requirements/softwarerequirements,docs/dataclassification/5.7/introduction/requirements/softwarerequirements.md,,,,,,
Supported Content Types,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/introduction/requirements/supportedcontenttypes,docs/dataclassification/5.7/introduction/requirements/supportedcontenttypes.md,,,,,,
Supported Data Sources,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/introduction/supportedsources,docs/dataclassification/5.7/introduction/supportedsources.md,,,,,,
Configure Virtual Appliance,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/introduction/virtualappliance/configurevirtualappliance,docs/dataclassification/5.7/introduction/virtualappliance/configurevirtualappliance.md,,,,,,
Import Virtual Machine from Image to Hyper-V,5.7,https://docs.netwrix.com/docs/dataclassification/5_7/introduction/virtualappliance/importvmfromimagetohyperv,docs/dataclassification/5.7/introduction/virtualappliance/importvmfromimagetohyperv.md,,,,,,
